mp_id,post_id,unit_id,parent_id,unit_type,unit_code,post_title
4761,3,10,,mpg,CHN,Член групи з міжпарламентських зв'язків з Китайською Народною Республікою
4761,3,45,,mpg,CAN,Член групи з міжпарламентських зв'язків з Канадою
4761,14,21,,mpg,JPN,Співголова групи з міжпарламентських зв'язків з Японією
4761,3,8,,mpg,LTU,Член групи з міжпарламентських зв'язків з Литовською Республікою
4761,3,46,,mpg,LBN,Член групи з міжпарламентських зв'язків з Республікою Ліван
18090,12,47,,cmt,komprompol,Перший заступник голови Комітету Верховної Ради України з питань промислової політики та підприємництва
18090,2,3,,fra,bp,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"""
18090,3,48,,mpg,DEU,Член групи з міжпарламентських зв'язків з Федеративною Республікою Німеччина
18090,3,44,,mpg,TUR,Член групи з міжпарламентських зв'язків з Турецькою Республікою
18090,3,49,,mpg,FIN,Член групи з міжпарламентських зв'язків з Фінляндською Республікою
18090,3,21,,mpg,JPN,Член групи з міжпарламентських зв'язків з Японією
18090,3,50,,mpg,KAZ,Член групи з міжпарламентських зв'язків з Республікою Казахстан
18090,3,8,,mpg,LTU,Член групи з міжпарламентських зв'язків з Литовською Республікою
18090,3,10,,mpg,CHN,Член групи з міжпарламентських зв'язків з Китайською Народною Республікою
15654,15,20,,fra,nf,"Заступник голови депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ"""
15654,16,51,,cmt,komekpol,Голова Комітету Верховної Ради України з питань економічної політики
15654,3,26,,mpg,EGY,Член групи з міжпарламентських зв'язків з Арабською Республікою Єгипет
15654,3,8,,mpg,LTU,Член групи з міжпарламентських зв'язків з Литовською Республікою
15654,3,10,,mpg,CHN,Член групи з міжпарламентських зв'язків з Китайською Народною Республікою
15733,17,52,,grp,gPW,"Заступник голови депутатської групи ""Воля народу"""
15733,6,53,,cmt,kombud,"Член Комітету Верховної Ради України з питань будівництва, містобудування і житлово-комунального господарства"
15733,7,54,,ccs,scpp,Член Спеціальної контрольної комісії Верховної Ради України з питань приватизації
18055,18,19,,cmt,komagropolit,Заступник голови Комітету Верховної Ради України з питань аграрної політики та земельних відносин
18055,2,12,,fra,but,"Член депутатської фракції політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України"
18055,3,10,,mpg,CHN,Член групи з міжпарламентських зв'язків з Китайською Народною Республікою
18055,3,14,,mpg,USA,Член групи з міжпарламентських зв'язків з Сполученими Штатами Америки
18055,3,17,,mpg,GEO,Член групи з міжпарламентських зв'язків з Грузією
18055,3,48,,mpg,DEU,Член групи з міжпарламентських зв'язків з Федеративною Республікою Німеччина
18055,19,38,,mpd,PA_BSEC,Заступник члена Постійної делегації у Парламентській асамблеї Організації Чорноморського економічного співробітництва
18055,3,4,,mpg,ISR,Член групи з міжпарламентських зв'язків з Державою Ізраїль
18055,3,32,,mpg,ESP,Член групи з міжпарламентських зв'язків з Королівством Іспанія
18055,3,15,,mpg,GBR,Член групи з міжпарламентських зв'язків з Сполученим Королівством Великої Британії та Північної Ірландії
15837,1,55,41,sct,kompravpol16,Голова підкомітету з питань засудження комуністичного та націонал-соціалістичного (нацистського) тоталітарних режимів Комітету Верховної Ради України з питань правової політики та правосуддя
15837,20,56,,ifa,ifa_SVO,"Голова міжфракційного депутатського об'єднання ""Свобода"""
15837,3,11,,mpg,POL,Член групи з міжпарламентських зв'язків з Республікою Польща
15837,3,45,,mpg,CAN,Член групи з міжпарламентських зв'язків з Канадою
15837,3,10,,mpg,CHN,Член групи з міжпарламентських зв'язків з Китайською Народною Республікою
15837,3,57,,mpg,SVN,Член групи з міжпарламентських зв'язків з Республікою Словенія
15837,3,8,,mpg,LTU,Член групи з міжпарламентських зв'язків з Литовською Республікою
15837,3,46,,mpg,LBN,Член групи з міжпарламентських зв'язків з Республікою Ліван
15794,6,58,,cmt,crimecor,Член Комітету Верховної Ради України з питань запобігання і протидії корупції
15794,21,59,,grp,gPV,"Член депутатської групи ""Партія ""Відродження"""
15794,3,48,,mpg,DEU,Член групи з міжпарламентських зв'язків з Федеративною Республікою Німеччина
15794,3,57,,mpg,SVN,Член групи з міжпарламентських зв'язків з Республікою Словенія
15794,3,18,,mpg,FRA,Член групи з міжпарламентських зв'язків з Французькою Республікою
15794,22,60,,mpd,uPCA,Член Української частини Парламентського комітету асоціації
15794,3,4,,mpg,ISR,Член групи з міжпарламентських зв'язків з Державою Ізраїль
15794,3,15,,mpg,GBR,Член групи з міжпарламентських зв'язків з Сполученим Королівством Великої Британії та Північної Ірландії
15672,18,61,,cmt,comeuroint,Заступник голови Комітету Верховної Ради України з питань європейської інтеграції
15672,2,3,,fra,bp,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"""
15672,5,10,,mpg,CHN,Заступник керівника групи з міжпарламентських зв'язків з Китайською Народною Республікою
15672,3,11,,mpg,POL,Член групи з міжпарламентських зв'язків з Республікою Польща
15672,3,18,,mpg,FRA,Член групи з міжпарламентських зв'язків з Французькою Республікою
15672,23,60,,mpd,uPCA,Перший заступник Голови Української частини Парламентського комітету асоціації
15672,13,18,,mpg,FRA,Заступник співголови групи з міжпарламентських зв'язків з Французькою Республікою
15672,3,57,,mpg,SVN,Член групи з міжпарламентських зв'язків з Республікою Словенія
15672,14,45,,mpg,CAN,Співголова групи з міжпарламентських зв'язків з Канадою
15672,3,17,,mpg,GEO,Член групи з міжпарламентських зв'язків з Грузією
15672,3,14,,mpg,USA,Член групи з міжпарламентських зв'язків з Сполученими Штатами Америки
15672,19,42,,mpd,PACE,Заступник члена Постійної делегації у Парламентській асамблеї Ради Європи
793,6,62,,cmt,kompek,"Член Комітету Верховної Ради України з питань паливно-енергетичного комплексу, ядерної політики та ядерної безпеки"
793,3,10,,mpg,CHN,Член групи з міжпарламентських зв'язків з Китайською Народною Республікою
18092,2,3,,fra,bp,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"""
18092,1,63,64,sct,budget28,Голова підкомітету з питань бюджетної політики та удосконалення положень Бюджетного кодексу України Комітету Верховної Ради України з питань бюджету
18092,3,65,,mpg,SWE,Член групи з міжпарламентських зв'язків з Королівством Швеція
18092,3,8,,mpg,LTU,Член групи з міжпарламентських зв'язків з Литовською Республікою
18092,3,66,,mpg,ROM,Член групи з міжпарламентських зв'язків з Румунією
18092,3,16,,mpg,SVK,Член групи з міжпарламентських зв'язків з Словацькою Республікою
18092,3,48,,mpg,DEU,Член групи з міжпарламентських зв'язків з Федеративною Республікою Німеччина
18092,3,67,,mpg,AUT,Член групи з міжпарламентських зв'язків з Австрійською Республікою
18092,3,68,,mpg,PRY,Член групи з міжпарламентських зв'язків з Республікою Параґвай
18092,3,69,,mpg,MDA,Член групи з міжпарламентських зв'язків з Республікою Молдова
15685,6,2,,cmt,kompmp,Член Комітету Верховної Ради України з питань податкової та митної політики
15685,2,3,,fra,bp,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"""
15685,3,4,,mpg,ISR,Член групи з міжпарламентських зв'язків з Державою Ізраїль
15685,3,70,,mpg,NOR,Член групи з міжпарламентських зв'язків з Королівством Норвегія
15685,3,10,,mpg,CHN,Член групи з міжпарламентських зв'язків з Китайською Народною Республікою
15685,3,71,,mpg,HUN,Член групи з міжпарламентських зв'язків з Угорщиною
15685,3,16,,mpg,SVK,Член групи з міжпарламентських зв'язків з Словацькою Республікою
15685,3,67,,mpg,AUT,Член групи з міжпарламентських зв'язків з Австрійською Республікою
15685,19,72,,mpd,PD_CEI,Заступник члена Постійної делегації у Парламентському вимірі Центральноєвропейської ініціативи
2524,2,12,,fra,but,"Член депутатської фракції політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України"
2524,1,73,74,sct,komsvobslova05,Голова підкомітету з питань реклами Комітету Верховної Ради України з питань свободи слова та інформаційної політики
2524,3,70,,mpg,NOR,Член групи з міжпарламентських зв'язків з Королівством Норвегія
2524,3,15,,mpg,GBR,Член групи з міжпарламентських зв'язків з Сполученим Королівством Великої Британії та Північної Ірландії
2524,3,8,,mpg,LTU,Член групи з міжпарламентських зв'язків з Литовською Республікою
2524,3,75,,mpg,QAT,Член групи з міжпарламентських зв'язків з Державою Катар
2524,3,16,,mpg,SVK,Член групи з міжпарламентських зв'язків з Словацькою Республікою
2524,3,18,,mpg,FRA,Член групи з міжпарламентських зв'язків з Французькою Республікою
15669,2,3,,fra,bp,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"""
15669,1,76,41,sct,kompravpol17,Голова підкомітету з питань конституційного законодавства та конституційного судочинства Комітету Верховної Ради України з питань правової політики та правосуддя
15669,3,10,,mpg,CHN,Член групи з міжпарламентських зв'язків з Китайською Народною Республікою
15669,3,45,,mpg,CAN,Член групи з міжпарламентських зв'язків з Канадою
15669,3,21,,mpg,JPN,Член групи з міжпарламентських зв'язків з Японією
15669,3,70,,mpg,NOR,Член групи з міжпарламентських зв'язків з Королівством Норвегія
15669,3,77,,mpg,ITA,Член групи з міжпарламентських зв'язків з Італійською Республікою
15669,3,78,,mpg,CHL,Член групи з міжпарламентських зв'язків з Республікою Чилі
15669,10,79,,mpd,PA_OBCE,Член Постійної делегації у Парламентській асамблеї Організації з безпеки та співробітництва в Європі
17993,7,40,,tcs,tspec13,Член тимчасової спеціальної комісії Верховної Ради України з питань перевірки фактів порушень під час проведення повторного голосування на виборах Криворізького міського голови 15 листопада 2015 року
17993,18,41,,cmt,kompravpol,Заступник голови Комітету Верховної Ради України з питань правової політики та правосуддя
17993,24,28,,tcs,tinvest38,Заступник голови тимчасової слідчої комісії Верховної Ради України для проведення розслідування відомостей щодо нападів на Катерину Гандзюк та інших громадських активістів
17993,2,3,,fra,bp,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"""
17993,5,4,,mpg,ISR,Заступник керівника групи з міжпарламентських зв'язків з Державою Ізраїль
17993,3,67,,mpg,AUT,Член групи з міжпарламентських зв'язків з Австрійською Республікою
17993,3,48,,mpg,DEU,Член групи з міжпарламентських зв'язків з Федеративною Республікою Німеччина
17993,19,80,,mpd,PA_EURONEST,Заступник члена Постійної делегації Верховної Ради України у Парламентській асамблеї ЄС - Східні сусіди (ПА ЄВРОНЕСТ)
17993,3,81,,mpg,AUS,Член групи з міжпарламентських зв'язків з Австралією
17993,3,11,,mpg,POL,Член групи з міжпарламентських зв'язків з Республікою Польща
17993,5,82,,mpg,CHE,Заступник керівника групи з міжпарламентських зв'язків з Швейцарською Конфедерацією
17993,4,77,,mpg,ITA,Керівник групи з міжпарламентських зв'язків з Італійською Республікою
16067,1,83,41,sct,kompravpol18,Голова підкомітету з питань діяльності органів юстиції Комітету Верховної Ради України з питань правової політики та правосуддя
16067,7,28,,tcs,tinvest38,Член тимчасової слідчої комісії Верховної Ради України для проведення розслідування відомостей щодо нападів на Катерину Гандзюк та інших громадських активістів
16067,2,20,,fra,nf,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ"""
16067,3,70,,mpg,NOR,Член групи з міжпарламентських зв'язків з Королівством Норвегія
16067,25,60,,mpd,uPCA,Заступник члена Української частини Парламентського комітету асоціації
16067,5,4,,mpg,ISR,Заступник керівника групи з міжпарламентських зв'язків з Державою Ізраїль
16067,3,82,,mpg,CHE,Член групи з міжпарламентських зв'язків з Швейцарською Конфедерацією
16067,4,84,,mpg,MYS,Керівник групи з міжпарламентських зв'язків з Малайзією
16067,3,45,,mpg,CAN,Член групи з міжпарламентських зв'язків з Канадою
16067,3,85,,mpg,TUN,Член групи з міжпарламентських зв'язків з Туніською Республікою
16067,3,86,,mpg,MLT,Член групи з міжпарламентських зв'язків з Республікою Мальта
16067,22,87,,mpa,uMPA_LV,Член Української частини міжпарламентської асамблеї Верховної Ради України та Сейму Литовської Республіки
12290,12,64,,cmt,budget,Перший заступник голови Комітету Верховної Ради України з питань бюджету
12290,2,88,,fra,rp,Член депутатської фракції Радикальної партії Олега Ляшка
12290,3,43,,mpg,LVA,Член групи з міжпарламентських зв'язків з Латвійською Республікою
12290,3,7,,mpg,BLR,Член групи з міжпарламентських зв'язків з Республікою Білорусь
12290,3,75,,mpg,QAT,Член групи з міжпарламентських зв'язків з Державою Катар
12290,19,38,,mpd,PA_BSEC,Заступник члена Постійної делегації у Парламентській асамблеї Організації Чорноморського економічного співробітництва
12290,3,57,,mpg,SVN,Член групи з міжпарламентських зв'язків з Республікою Словенія
12290,3,66,,mpg,ROM,Член групи з міжпарламентських зв'язків з Румунією
12290,3,67,,mpg,AUT,Член групи з міжпарламентських зв'язків з Австрійською Республікою
12290,3,44,,mpg,TUR,Член групи з міжпарламентських зв'язків з Турецькою Республікою
15839,2,3,,fra,bp,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"""
15839,12,53,,cmt,kombud,"Перший заступник голови Комітету Верховної Ради України з питань будівництва, містобудування і житлово-комунального господарства"
15839,3,7,,mpg,BLR,Член групи з міжпарламентських зв'язків з Республікою Білорусь
15839,14,16,,mpg,SVK,Співголова групи з міжпарламентських зв'язків з Словацькою Республікою
15839,3,70,,mpg,NOR,Член групи з міжпарламентських зв'язків з Королівством Норвегія
15839,14,71,,mpg,HUN,Співголова групи з міжпарламентських зв'язків з Угорщиною
15839,3,18,,mpg,FRA,Член групи з міжпарламентських зв'язків з Французькою Республікою
15839,3,11,,mpg,POL,Член групи з міжпарламентських зв'язків з Республікою Польща
15839,3,6,,mpg,AZB,Член групи з міжпарламентських зв'язків з Азербайджанською Республікою
15839,3,89,,mpg,AFG,Член групи з міжпарламентських зв'язків з Ісламською Республікою Афганістан
17983,7,90,,tcs,tinvest39,Член тимчасової слідчої комісії Верховної Ради України з питань розслідування обставин конфлікту в Закарпатській області
17983,1,91,2,sct,kompmp14,Голова підкомітету з питань правового забезпечення діяльності митних органів Комітету Верховної Ради України з питань податкової та митної політики
17983,2,3,,fra,bp,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"""
17983,3,14,,mpg,USA,Член групи з міжпарламентських зв'язків з Сполученими Штатами Америки
17983,3,17,,mpg,GEO,Член групи з міжпарламентських зв'язків з Грузією
17983,3,15,,mpg,GBR,Член групи з міжпарламентських зв'язків з Сполученим Королівством Великої Британії та Північної Ірландії
17983,3,77,,mpg,ITA,Член групи з міжпарламентських зв'язків з Італійською Республікою
17983,3,92,,mpg,IND,Член групи з міжпарламентських зв'язків з Республікою Індія
17983,3,11,,mpg,POL,Член групи з міжпарламентських зв'язків з Республікою Польща
17983,3,18,,mpg,FRA,Член групи з міжпарламентських зв'язків з Французькою Республікою
11118,2,3,,fra,bp,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"""
11118,1,93,94,sct,komzak08,"Голова підкомітету з питань міжпарламентських зв'язків, двосторонніх та багатосторонніх відносин Комітету Верховної Ради України у закордонних справах"
11118,3,15,,mpg,GBR,Член групи з міжпарламентських зв'язків з Сполученим Королівством Великої Британії та Північної Ірландії
11118,3,48,,mpg,DEU,Член групи з міжпарламентських зв'язків з Федеративною Республікою Німеччина
11118,3,4,,mpg,ISR,Член групи з міжпарламентських зв'язків з Державою Ізраїль
11118,3,11,,mpg,POL,Член групи з міжпарламентських зв'язків з Республікою Польща
11118,3,45,,mpg,CAN,Член групи з міжпарламентських зв'язків з Канадою
11118,13,14,,mpg,USA,Заступник співголови групи з міжпарламентських зв'язків з Сполученими Штатами Америки
11118,25,60,,mpd,uPCA,Заступник члена Української частини Парламентського комітету асоціації
11118,26,42,,mpd,PACE,Голова Постійної делегації у Парламентській асамблеї Ради Європи
11118,3,67,,mpg,AUT,Член групи з міжпарламентських зв'язків з Австрійською Республікою
18058,18,95,,cmt,reglament,Заступник голови Комітету Верховної Ради України з питань Регламенту та організації роботи Верховної Ради України
18058,2,3,,fra,bp,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"""
18058,3,96,,mpg,ARE,Член групи з міжпарламентських зв'язків з Об'єднаними Арабськими Еміратами
18058,3,21,,mpg,JPN,Член групи з міжпарламентських зв'язків з Японією
18058,3,4,,mpg,ISR,Член групи з міжпарламентських зв'язків з Державою Ізраїль
18058,3,10,,mpg,CHN,Член групи з міжпарламентських зв'язків з Китайською Народною Республікою
18058,22,97,,mpd,uPA_PL,Член Української частини Парламентської асамблеї України і Республіки Польща
18058,3,18,,mpg,FRA,Член групи з міжпарламентських зв'язків з Французькою Республікою
18058,3,98,,mpg,HRV,Член групи з міжпарламентських зв'язків з Республікою Хорватія
18058,3,49,,mpg,FIN,Член групи з міжпарламентських зв'язків з Фінляндською Республікою
18059,2,3,,fra,bp,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"""
18059,6,58,,cmt,crimecor,Член Комітету Верховної Ради України з питань запобігання і протидії корупції
18059,7,99,,tcs,tinvest40,Член тимчасової слідчої комісії Верховної Ради України з питань проведення технічної експертизи будівельних робіт та перевірки ефективності використання бюджетних коштів при будівництві мостових переходів через річку Дніпро в місті Запоріжжя
18059,3,15,,mpg,GBR,Член групи з міжпарламентських зв'язків з Сполученим Королівством Великої Британії та Північної Ірландії
18059,3,81,,mpg,AUS,Член групи з міжпарламентських зв'язків з Австралією
18059,3,14,,mpg,USA,Член групи з міжпарламентських зв'язків з Сполученими Штатами Америки
18059,3,17,,mpg,GEO,Член групи з міжпарламентських зв'язків з Грузією
18059,3,45,,mpg,CAN,Член групи з міжпарламентських зв'язків з Канадою
18059,13,16,,mpg,SVK,Заступник співголови групи з міжпарламентських зв'язків з Словацькою Республікою
18059,3,30,,mpg,EST,Член групи з міжпарламентських зв'язків з Естонською Республікою
18065,18,100,,cmt,komnbo,Заступник голови Комітету Верховної Ради України з питань національної безпеки і оборони
18065,3,11,,mpg,POL,Член групи з міжпарламентських зв'язків з Республікою Польща
18065,3,15,,mpg,GBR,Член групи з міжпарламентських зв'язків з Сполученим Королівством Великої Британії та Північної Ірландії
18065,3,14,,mpg,USA,Член групи з міжпарламентських зв'язків з Сполученими Штатами Америки
18065,3,4,,mpg,ISR,Член групи з міжпарламентських зв'язків з Державою Ізраїль
18065,3,8,,mpg,LTU,Член групи з міжпарламентських зв'язків з Литовською Республікою
18065,3,17,,mpg,GEO,Член групи з міжпарламентських зв'язків з Грузією
8723,1,101,13,sct,komtrans08,Голова підкомітету з питань автомобільного транспорту Комітету Верховної Ради України з питань транспорту
8723,2,102,,fra,ob,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання"
8723,3,82,,mpg,CHE,Член групи з міжпарламентських зв'язків з Швейцарською Конфедерацією
8723,19,38,,mpd,PA_BSEC,Заступник члена Постійної делегації у Парламентській асамблеї Організації Чорноморського економічного співробітництва
8723,3,10,,mpg,CHN,Член групи з міжпарламентських зв'язків з Китайською Народною Республікою
3471,6,103,,cmt,komzdrav,Член Комітету Верховної Ради України з питань охорони здоров'я
3471,21,59,,grp,gPV,"Член депутатської групи ""Партія ""Відродження"""
3471,3,104,,mpg,KGZ,Член групи з міжпарламентських зв'язків з Киргизькою Республікою
3471,3,105,,mpg,MNE,Член групи з міжпарламентських зв'язків з Чорногорією
3471,3,67,,mpg,AUT,Член групи з міжпарламентських зв'язків з Австрійською Республікою
3471,10,42,,mpd,PACE,Член Постійної делегації у Парламентській асамблеї Ради Європи
3471,3,57,,mpg,SVN,Член групи з міжпарламентських зв'язків з Республікою Словенія
3471,3,18,,mpg,FRA,Член групи з міжпарламентських зв'язків з Французькою Республікою
5503,1,106,61,sct,comeuroint29,"Голова підкомітету з питань економічного, секторального співробітництва та поглибленої і всеохоплюючої зони вільної торгівлі між Україною та ЄС Комітету Верховної Ради України з питань європейської інтеграції"
5503,2,3,,fra,bp,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"""
5503,3,11,,mpg,POL,Член групи з міжпарламентських зв'язків з Республікою Польща
5503,3,15,,mpg,GBR,Член групи з міжпарламентських зв'язків з Сполученим Королівством Великої Британії та Північної Ірландії
5503,3,107,,mpg,KOR,Член групи з міжпарламентських зв'язків з Республікою Корея
5503,10,72,,mpd,PD_CEI,Член Постійної делегації у Парламентському вимірі Центральноєвропейської ініціативи
5503,3,45,,mpg,CAN,Член групи з міжпарламентських зв'язків з Канадою
5503,3,77,,mpg,ITA,Член групи з міжпарламентських зв'язків з Італійською Республікою
5503,3,4,,mpg,ISR,Член групи з міжпарламентських зв'язків з Державою Ізраїль
5503,4,108,,mpg,LKA,Керівник групи з міжпарламентських зв'язків з Демократичною Соціалістичною Республікою Шрі-Ланка
16340,6,64,,cmt,budget,Член Комітету Верховної Ради України з питань бюджету
16340,2,3,,fra,bp,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"""
16340,3,48,,mpg,DEU,Член групи з міжпарламентських зв'язків з Федеративною Республікою Німеччина
16340,3,77,,mpg,ITA,Член групи з міжпарламентських зв'язків з Італійською Республікою
16340,3,15,,mpg,GBR,Член групи з міжпарламентських зв'язків з Сполученим Королівством Великої Британії та Північної Ірландії
16340,3,4,,mpg,ISR,Член групи з міжпарламентських зв'язків з Державою Ізраїль
16340,3,43,,mpg,LVA,Член групи з міжпарламентських зв'язків з Латвійською Республікою
16340,25,60,,mpd,uPCA,Заступник члена Української частини Парламентського комітету асоціації
16340,3,11,,mpg,POL,Член групи з міжпарламентських зв'язків з Республікою Польща
16340,3,14,,mpg,USA,Член групи з міжпарламентських зв'язків з Сполученими Штатами Америки
